Name,Day,Friends,Description,Group,Notes,Type,URL,Visited
Genshin Impact Official Shop Tokyo,Day 18,James,Snag exclusive character drops and photo spots for Shin’s fandom.,Tokyo Shibuya,Inside PARCO; check reservation lottery during new releases. Booking: Use PARCO app to secure timed entry if new merch drop. With Nicole (Shin) + Ken Budget around £48.65 Grab resin for cosplay upgrades and friend gifts.,Shopping,https://maps.google.com/?cid=1935335699422656795,No
Genshin Impact Official Shop Tokyo,Day 18,Phil,Snag exclusive character drops and photo spots for Shin’s fandom.,Tokyo Shibuya,Inside PARCO; check reservation lottery during new releases. Booking: Use PARCO app to secure timed entry if new merch drop. With Nicole (Shin) + Ken Budget around £48.65 Grab resin for cosplay upgrades and friend gifts.,Shopping,https://maps.google.com/?cid=1935335699422656795,No
Ichiran Shibuya late-night ramen,Day 18,Nana,Post-party ramen fix with custom spice levels and solo booths.,Tokyo Shibuya,Open 24h; use ticket machine and call button for refills. Booking: No booking; good filler after karaoke. With Henry + Nicole + Ken Budget around £10.81 Try limited yuzu pepper toppings.,Food,https://maps.google.com/?cid=1092125928485198446,No
Ichiran Shibuya late-night ramen,Day 18,Nicole,Post-party ramen fix with custom spice levels and solo booths.,Tokyo Shibuya,Open 24h; use ticket machine and call button for refills. Booking: No booking; good filler after karaoke. With Henry + Nicole + Ken Budget around £10.81 Try limited yuzu pepper toppings.,Food,https://maps.google.com/?cid=1092125928485198446,No
Ichiran Shibuya late-night ramen,Day 18,Ken,Post-party ramen fix with custom spice levels and solo booths.,Tokyo Shibuya,Open 24h; use ticket machine and call button for refills. Booking: No booking; good filler after karaoke. With Henry + Nicole + Ken Budget around £10.81 Try limited yuzu pepper toppings.,Food,https://maps.google.com/?cid=1092125928485198446,No
Ichiran Shibuya late-night ramen,Day 18,James,Post-party ramen fix with custom spice levels and solo booths.,Tokyo Shibuya,Open 24h; use ticket machine and call button for refills. Booking: No booking; good filler after karaoke. With Henry + Nicole + Ken Budget around £10.81 Try limited yuzu pepper toppings.,Food,https://maps.google.com/?cid=1092125928485198446,No
Ichiran Shibuya late-night ramen,Day 18,Phil,Post-party ramen fix with custom spice levels and solo booths.,Tokyo Shibuya,Open 24h; use ticket machine and call button for refills. Booking: No booking; good filler after karaoke. With Henry + Nicole + Ken Budget around £10.81 Try limited yuzu pepper toppings.,Food,https://maps.google.com/?cid=1092125928485198446,No
Matcha House Kyoto Kawaramachi desserts,Day 18,Nana,Velvety matcha tiramisu and parfaits for sweet tooth afternoons.,Kyoto Kawaramachi,Near Kawaramachi Station; queue ~20 minutes weekends. Booking: No booking; join waitlist via tablet at entrance. With Henry + Nana Budget around £9.73 Ideal after Philosopher’s Path if weather turns.,Food,https://maps.google.com/?cid=12523229912634102181,No
Matcha House Kyoto Kawaramachi desserts,Day 18,Nicole,Velvety matcha tiramisu and parfaits for sweet tooth afternoons.,Kyoto Kawaramachi,Near Kawaramachi Station; queue ~20 minutes weekends. Booking: No booking; join waitlist via tablet at entrance. With Henry + Nana Budget around £9.73 Ideal after Philosopher’s Path if weather turns.,Food,https://maps.google.com/?cid=12523229912634102181,No
Matcha House Kyoto Kawaramachi desserts,Day 18,Ken,Velvety matcha tiramisu and parfaits for sweet tooth afternoons.,Kyoto Kawaramachi,Near Kawaramachi Station; queue ~20 minutes weekends. Booking: No booking; join waitlist via tablet at entrance. With Henry + Nana Budget around £9.73 Ideal after Philosopher’s Path if weather turns.,Food,https://maps.google.com/?cid=12523229912634102181,No
Matcha House Kyoto Kawaramachi desserts,Day 18,James,Velvety matcha tiramisu and parfaits for sweet tooth afternoons.,Kyoto Kawaramachi,Near Kawaramachi Station; queue ~20 minutes weekends. Booking: No booking; join waitlist via tablet at entrance. With Henry + Nana Budget around £9.73 Ideal after Philosopher’s Path if weather turns.,Food,https://maps.google.com/?cid=12523229912634102181,No
Matcha House Kyoto Kawaramachi desserts,Day 18,Phil,Velvety matcha tiramisu and parfaits for sweet tooth afternoons.,Kyoto Kawaramachi,Near Kawaramachi Station; queue ~20 minutes weekends. Booking: No booking; join waitlist via tablet at entrance. With Henry + Nana Budget around £9.73 Ideal after Philosopher’s Path if weather turns.,Food,https://maps.google.com/?cid=12523229912634102181,No
Imperial Palace East Gardens stroll,Day 18,Nana,Peaceful gardens with Edo Castle ruins—great midweek breather.,Tokyo Chiyoda,Enter via Otemon Gate; closed Mondays/Fridays. Booking: No booking; free entry with bag check. With Henry + Nana Capture postcard for Nana’s grandparents.,Culture,https://maps.google.com/?cid=11752987696406660089,No
Imperial Palace East Gardens stroll,Day 18,Nicole,Peaceful gardens with Edo Castle ruins—great midweek breather.,Tokyo Chiyoda,Enter via Otemon Gate; closed Mondays/Fridays. Booking: No booking; free entry with bag check. With Henry + Nana Capture postcard for Nana’s grandparents.,Culture,https://maps.google.com/?cid=11752987696406660089,No
Imperial Palace East Gardens stroll,Day 18,Ken,Peaceful gardens with Edo Castle ruins—great midweek breather.,Tokyo Chiyoda,Enter via Otemon Gate; closed Mondays/Fridays. Booking: No booking; free entry with bag check. With Henry + Nana Capture postcard for Nana’s grandparents.,Culture,https://maps.google.com/?cid=11752987696406660089,No
Imperial Palace East Gardens stroll,Day 18,James,Peaceful gardens with Edo Castle ruins—great midweek breather.,Tokyo Chiyoda,Enter via Otemon Gate; closed Mondays/Fridays. Booking: No booking; free entry with bag check. With Henry + Nana Capture postcard for Nana’s grandparents.,Culture,https://maps.google.com/?cid=11752987696406660089,No
Imperial Palace East Gardens stroll,Day 18,Phil,Peaceful gardens with Edo Castle ruins—great midweek breather.,Tokyo Chiyoda,Enter via Otemon Gate; closed Mondays/Fridays. Booking: No booking; free entry with bag check. With Henry + Nana Capture postcard for Nana’s grandparents.,Culture,https://maps.google.com/?cid=11752987696406660089,No
NHK Studio Park souvenir hunt,Day 18,Nana,Explore broadcasting exhibits and pick NHK gifts for Bayliss.,Tokyo Shibuya,Shibuya Scramble Square building; check open days before visiting. Booking: Reserve free timed entry online when reopened. With Henry + Nana Budget around £10.81 Buy Domo-kun plush for Bayliss to mark request.,Shopping,https://maps.google.com/?cid=8332823349771083842,No
NHK Studio Park souvenir hunt,Day 18,Nicole,Explore broadcasting exhibits and pick NHK gifts for Bayliss.,Tokyo Shibuya,Shibuya Scramble Square building; check open days before visiting. Booking: Reserve free timed entry online when reopened. With Henry + Nana Budget around £10.81 Buy Domo-kun plush for Bayliss to mark request.,Shopping,https://maps.google.com/?cid=8332823349771083842,No
NHK Studio Park souvenir hunt,Day 18,Ken,Explore broadcasting exhibits and pick NHK gifts for Bayliss.,Tokyo Shibuya,Shibuya Scramble Square building; check open days before visiting. Booking: Reserve free timed entry online when reopened. With Henry + Nana Budget around £10.81 Buy Domo-kun plush for Bayliss to mark request.,Shopping,https://maps.google.com/?cid=8332823349771083842,No
NHK Studio Park souvenir hunt,Day 18,James,Explore broadcasting exhibits and pick NHK gifts for Bayliss.,Tokyo Shibuya,Shibuya Scramble Square building; check open days before visiting. Booking: Reserve free timed entry online when reopened. With Henry + Nana Budget around £10.81 Buy Domo-kun plush for Bayliss to mark request.,Shopping,https://maps.google.com/?cid=8332823349771083842,No
NHK Studio Park souvenir hunt,Day 18,Phil,Explore broadcasting exhibits and pick NHK gifts for Bayliss.,Tokyo Shibuya,Shibuya Scramble Square building; check open days before visiting. Booking: Reserve free timed entry online when reopened. With Henry + Nana Budget around £10.81 Buy Domo-kun plush for Bayliss to mark request.,Shopping,https://maps.google.com/?cid=8332823349771083842,No
